f Amp Fase
5809760976.0976095 -5.9417921029050556 -126.721278085
5809780978.09781 -5.937197558165147 -127.172412189
5809800980.09801 -5.93769233311734 -127.682900102
5809820982.098209 -5.93888294933357 -128.211696804
5809840984.09841 -5.940462428880533 -128.734690238
5809860986.09861 -5.928256232763479 -129.025294779
5809880988.09881 -5.936690346312715 -129.565692438
5809900990.0990095 -5.92643757239426 -130.117286023
5809920992.09921 -5.937395863269454 -130.632051267
5809940994.09941 -5.9370694121673075 -131.098874073
5809960996.09961 -5.935510146399523 -131.59559246
5809980998.09981 -5.940479570912012 -132.188143233
5810001000.10001 -5.936584029369224 -132.533857267
5810021002.10021 -5.938955786515629 -133.073254306
5810041004.10041 -5.943637690756543 -133.618257252
5810061006.10061 -5.935435470503529 -134.081967468
5810081008.10081 -5.938080856975002 -134.474598073
5810101010.10101 -5.934994536072139 -135.073709055
5810121012.101211 -5.9379832079801815 -135.579578269
5810141014.10141 -5.935108632374449 -135.982089765
5810161016.10161 -5.937251450550724 -136.575790443
5810181018.10181 -5.933409216062278 -136.993183578
5810201020.10201 -5.93436234858506 -137.556373049
5810221022.10221 -5.933258941990736 -138.06369613
5810241024.10241 -5.938463249815841 -138.467150362
5810261026.102611 -5.9346530623875084 -139.012064168
5810281028.10281 -5.935051239119065 -139.368062478
5810301030.10301 -5.930236776075514 -139.948831608
5810321032.10321 -5.940156080577712 -140.501100268
5810341034.103411 -5.930881412578872 -141.037591183
5810361036.10361 -5.935910262206034 -141.489099978
5810381038.10381 -5.926064825410618 -141.98092288
5810401040.104011 -5.940674100778965 -142.495524134
5810421042.104211 -5.9286356122188355 -142.991861607
5810441044.10441 -5.933086740923875 -143.532845748
5810461046.10461 -5.936307390606286 -143.944882395
5810481048.104811 -5.934934097043643 -144.376964798
5810501050.10501 -5.9335653016581915 -144.90322838
5810521052.10521 -5.930818427807303 -145.370752639
5810541054.105411 -5.927216647849579 -145.901153519
5810561056.105611 -5.930733557547908 -146.409718372
5810581058.10581 -5.939200427402154 -146.84843649
5810601060.10601 -5.935373130811865 -147.353154492
5810621062.106211 -5.937610605989464 -147.821262632
5810641064.106411 -5.927896494423395 -148.393406521
5810661066.10661 -5.932238990783741 -148.784265915
5810681068.106811 -5.9342743059406295 -149.353696494
5810701070.107011 -5.936149676485696 -149.853609054
5810721072.107211 -5.9355690981328895 -150.351149714
5810741074.10741 -5.934584357885151 -150.850635231
5810761076.107611 -5.932133911483203 -151.327396604
5810781078.107811 -5.935859459960123 -151.809175474
5810801080.108011 -5.9313145020686715 -152.28266761
5810821082.108211 -5.935619945004467 -152.820183252
5810841084.108411 -5.93557195014454 -153.297457846
5810861086.108611 -5.927164711777518 -153.756970626
5810881088.10881 -5.937875035161703 -154.211321249
5810901090.109011 -5.932598628743375 -154.812075393
5810921092.109211 -5.935579963455384 -155.244382991
5810941094.109411 -5.935508604790547 -155.672963543
5810961096.109611 -5.937546112277118 -156.168707514
5810981098.109811 -5.938706000441012 -156.738392015
5811001100.110011 -5.93062113398658 -157.23121247
5811021102.110211 -5.930992459734428 -157.686262189
5811041104.110411 -5.931726007515366 -158.223973885
5811061106.110611 -5.934278496333442 -158.732012813
5811081108.110811 -5.928946651164587 -159.175393312
5811101110.1110115 -5.937333637424681 -159.770160834
5811121112.111211 -5.934550301418141 -160.276510796
5811141114.111411 -5.933160869833181 -160.705473806
5811161116.111611 -5.930968019122541 -161.149110197
5811181118.111812 -5.9240311393324525 -161.64129714
5811201120.112011 -5.940553426750831 -162.167740851
5811221122.112211 -5.940080935032182 -162.719395192
5811241124.1124115 -5.93589210473154 -163.09387989
5811261126.112611 -5.93450545469905 -163.550028428
5811281128.112811 -5.935189917528243 -164.252974475
5811301130.113011 -5.9458129327788996 -164.643538474
5811321132.113212 -5.9413994308106055 -165.134271875
5811341134.113411 -5.938351805269533 -165.601558709
5811361136.113611 -5.941075447996273 -166.220637758
5811381138.1138115 -5.930699720617221 -166.656869741
5811401140.114012 -5.932696175519363 -167.129704026
5811421142.114211 -5.936959279112839 -167.607661961
