f Amp Fase
10226022602.260225 -13.320176776721219 -172.01874925
10226522652.265226 -13.339784958043905 174.107476048
10227022702.270227 -13.366617878516031 160.230555734
10227522752.275227 -13.403994448982612 146.322501076
10228022802.280228 -13.45217407563152 132.597581063
10228522852.285229 -13.514503030220993 118.746749815
10229022902.29023 -13.572349098352438 105.070229195
10229522952.295229 -13.647481482463848 91.4696876278
10230023002.30023 -13.727069564650424 77.8944706912
10230523052.305231 -13.814530590026898 64.4137302033
10231023102.31023 -13.910296081051293 50.8902525256
10231523152.315231 -14.019941817040316 37.4330897495
10232023202.320232 -14.151191693237578 24.0828792281
10232523252.325233 -14.276231806171026 10.9448953009
10233023302.330233 -14.417381422076367 -1.93092418726
10233523352.335234 -14.5789475762666 -14.7625242049
10234023402.340235 -14.747801555107076 -27.3561494183
10234523452.345234 -14.900252690908335 -39.6832786012
10235023502.350235 -15.068011769007793 -51.7848805432
10235523552.355236 -15.232704410996657 -63.6535820372
10236023602.360235 -15.398905194425128 -75.2554241322
10236523652.365236 -15.552449338503633 -86.5220138452
10237023702.370237 -15.700995490364688 -97.5145722402
10237523752.375238 -15.839246730895326 -108.197058068
10238023802.380238 -15.94721351713067 -118.72562259
10238523852.385239 -16.04283066271484 -128.964552465
10239023902.39024 -16.114348072674826 -139.186527347
10239523952.395239 -16.156948721937678 -149.320094931
10240024002.40024 -16.16912903705601 -159.61672418
10240524052.405241 -16.185137643418635 -169.977290768
10241024102.41024 -16.175105630102966 179.570354625
10241524152.415241 -16.155827747817327 168.958345565
10242024202.420242 -16.12950687732623 158.242584854
10242524252.425243 -16.094555749297424 147.538442951
10243024302.430243 -16.051704342145708 136.64919334
10243524352.435244 -16.00457602669974 125.639688283
10244024402.440245 -15.957815080331365 114.593661824
10244524452.445244 -15.894914435437089 103.484287462
10245024502.450245 -15.833171950430316 92.2931616346
10245524552.455246 -15.765756715269475 80.9708626842
10246024602.460245 -15.677291004580328 69.5799343344
10246524652.465246 -15.602744619198143 57.9960837019
10247024702.470247 -15.519137655206672 46.3063120401
10247524752.475248 -15.439869107050248 34.4601731587
10248024802.480247 -15.361013540563777 22.5058480747
10248524852.485249 -15.292880984606603 10.4159638962
10249024902.49025 -15.236528799697759 -1.673536155
10249524952.495249 -15.169822597283247 -13.8338944306
10250025002.50025 -15.121616356848367 -25.992353757
10250525052.50525 -15.071124630019098 -38.1458879579
10251025102.51025 -15.018190562137171 -50.2879650958
10251525152.515251 -14.96567149594332 -62.4820765431
10252025202.520252 -14.912178303145186 -74.695487426
10252525252.525253 -14.86197514297091 -86.9802730967
10253025302.530252 -14.805782632090331 -99.3442097852
10253525352.535254 -14.75945306614676 -111.781211263
10254025402.540255 -14.717709243801835 -124.229958843
