Freq [GHz];S11;Z
6.2855;-9.81E-05;5.00E+01
6.286;-9.81E-05;5.00E+01
6.2865;-9.81E-05;5.00E+01
6.287;-9.82E-05;5.00E+01
6.2875;-9.82E-05;5.00E+01
6.288;-9.82E-05;5.00E+01
6.2885;-9.83E-05;5.00E+01
6.289;-9.83E-05;5.00E+01
6.2895;-9.84E-05;5.00E+01
6.29;-9.84E-05;5.00E+01
6.2905;-9.84E-05;5.00E+01
6.291;-9.85E-05;5.00E+01
6.2915;-9.85E-05;5.00E+01
6.292;-9.85E-05;5.00E+01
6.2925;-9.86E-05;5.00E+01
6.293;-9.86E-05;5.00E+01
6.2935;-9.86E-05;5.00E+01
6.294;-9.87E-05;5.00E+01
6.2945;-9.87E-05;5.00E+01
6.295;-9.88E-05;5.00E+01
6.2955;-9.88E-05;5.00E+01
6.296;-9.88E-05;5.00E+01
6.2965;-9.89E-05;5.00E+01
6.297;-9.89E-05;5.00E+01
6.2975;-9.89E-05;5.00E+01
6.298;-9.90E-05;5.00E+01
6.2985;-9.90E-05;5.00E+01
6.299;-9.91E-05;5.00E+01
6.2995;-9.91E-05;5.00E+01
6.3;-9.91E-05;5.00E+01
6.3005;-9.92E-05;5.00E+01
6.301;-9.92E-05;5.00E+01
6.3015;-9.93E-05;5.00E+01
6.302;-9.93E-05;5.00E+01
6.3025;-9.93E-05;5.00E+01
6.303;-9.94E-05;5.00E+01
6.3035;-9.94E-05;5.00E+01
6.304;-9.95E-05;5.00E+01
6.3045;-9.95E-05;5.00E+01
6.305;-9.95E-05;5.00E+01
6.3055;-9.96E-05;5.00E+01
6.306;-9.96E-05;5.00E+01
6.3065;-9.97E-05;5.00E+01
6.307;-9.97E-05;5.00E+01
6.3075;-9.97E-05;5.00E+01
6.308;-9.98E-05;5.00E+01
6.3085;-9.98E-05;5.00E+01
6.309;-9.99E-05;5.00E+01
6.3095;-9.99E-05;5.00E+01
6.31;-1.00E-04;5.00E+01
6.3105;-0.000100002;5.00E+01
6.311;-0.000100045;5.00E+01
6.3115;-0.000100089;5.00E+01
6.312;-0.000100133;5.00E+01
6.3125;-0.000100178;5.00E+01
6.313;-0.000100222;5.00E+01
6.3135;-0.000100267;5.00E+01
6.314;-0.000100312;5.00E+01
6.3145;-0.000100357;5.00E+01
6.315;-0.000100403;5.00E+01
6.3155;-0.000100449;5.00E+01
6.316;-0.000100495;5.00E+01
6.3165;-0.000100541;5.00E+01
6.317;-0.000100587;5.00E+01
6.3175;-0.000100634;5.00E+01
6.318;-0.000100681;5.00E+01
6.3185;-0.000100728;5.00E+01
6.319;-0.000100776;5.00E+01
6.3195;-0.000100823;5.00E+01
6.32;-0.000100871;5.00E+01
6.3205;-0.00010092;5.00E+01
6.321;-0.000100968;5.00E+01
6.3215;-0.000101017;5.00E+01
6.322;-0.000101066;5.00E+01
6.3225;-0.000101115;5.00E+01
6.323;-0.000101165;5.00E+01
6.3235;-0.000101215;5.00E+01
6.324;-0.000101265;5.00E+01
6.3245;-0.000101315;5.00E+01
6.325;-0.000101366;5.00E+01
6.3255;-0.000101416;5.00E+01
6.326;-0.000101468;5.00E+01
6.3265;-0.000101519;5.00E+01
6.327;-0.000101571;5.00E+01
6.3275;-0.000101623;5.00E+01
6.328;-0.000101675;5.00E+01
6.3285;-0.000101727;5.00E+01
6.329;-0.00010178;5.00E+01
6.3295;-0.000101833;5.00E+01
6.33;-0.000101887;5.00E+01
6.3305;-0.00010194;5.00E+01
6.331;-0.000101994;5.00E+01
6.3315;-0.000102049;5.00E+01
6.332;-0.000102103;5.00E+01
6.3325;-0.000102158;5.00E+01
6.333;-0.000102213;5.00E+01
6.3335;-0.000102269;5.00E+01
6.334;-0.000102324;5.00E+01
6.3345;-0.00010238;5.00E+01
6.335;-0.000102437;5.00E+01
6.3355;-0.000102493;5.00E+01
6.336;-0.00010255;5.00E+01
6.3365;-0.000102608;5.00E+01
6.337;-0.000102665;5.00E+01
6.3375;-0.000102723;5.00E+01
6.338;-0.000102781;5.00E+01
6.3385;-0.00010284;5.00E+01
6.339;-0.000102898;5.00E+01
6.3395;-0.000102958;5.00E+01
6.34;-0.000103017;5.00E+01
6.3405;-0.000103077;5.00E+01
6.341;-0.000103137;5.00E+01
6.3415;-0.000103197;5.00E+01
6.342;-0.000103258;5.00E+01
6.3425;-0.000103319;5.00E+01
6.343;-0.000103381;5.00E+01
6.3435;-0.000103442;5.00E+01
6.344;-0.000103504;5.00E+01
6.3445;-0.000103567;5.00E+01
6.345;-0.000103629;5.00E+01
6.3455;-0.000103692;5.00E+01
6.346;-0.000103756;5.00E+01
6.3465;-0.00010382;5.00E+01
6.347;-0.000103884;5.00E+01
6.3475;-0.000103948;5.00E+01
6.348;-0.000104013;5.00E+01
6.3485;-0.000104078;5.00E+01
6.349;-0.000104143;5.00E+01
6.3495;-0.000104209;5.00E+01
6.35;-0.000104275;5.00E+01
6.3505;-0.000104342;5.00E+01
6.351;-0.000104409;5.00E+01
6.3515;-0.000104476;5.00E+01
6.352;-0.000104543;5.00E+01
6.3525;-0.000104611;5.00E+01
6.353;-0.000104679;5.00E+01
6.3535;-0.000104748;5.00E+01
6.354;-0.000104817;5.00E+01
6.3545;-0.000104886;5.00E+01
6.355;-0.000104956;5.00E+01
6.3555;-0.000105026;5.00E+01
6.356;-0.000105096;5.00E+01
6.3565;-0.000105167;5.00E+01
6.357;-0.000105238;5.00E+01
6.3575;-0.00010531;5.00E+01
6.358;-0.000105382;5.00E+01
6.3585;-0.000105454;5.00E+01
6.359;-0.000105526;5.00E+01
6.3595;-0.000105599;5.00E+01
6.36;-0.000105673;5.00E+01
6.3605;-0.000105746;5.00E+01
6.361;-0.00010582;5.00E+01
6.3615;-0.000105895;5.00E+01
6.362;-0.000105969;5.00E+01
6.3625;-0.000106044;5.00E+01
6.363;-0.00010612;5.00E+01
6.3635;-0.000106196;5.00E+01
6.364;-0.000106272;5.00E+01
6.3645;-0.000106349;5.00E+01
6.365;-0.000106426;5.00E+01
6.3655;-0.000106503;5.00E+01
6.366;-0.000106581;5.00E+01
6.3665;-0.000106659;5.00E+01
6.367;-0.000106737;5.00E+01
6.3675;-0.000106816;5.00E+01
6.368;-0.000106895;5.00E+01
6.3685;-0.000106975;5.00E+01
6.369;-0.000107055;5.00E+01
6.3695;-0.000107135;5.00E+01
6.37;-0.000107216;5.00E+01
6.3705;-0.000107297;5.00E+01
6.371;-0.000107378;5.00E+01
6.3715;-0.00010746;5.00E+01
6.372;-0.000107542;5.00E+01
6.3725;-0.000107625;5.00E+01
6.373;-0.000107707;5.00E+01
6.3735;-0.000107791;5.00E+01
6.374;-0.000107874;5.00E+01
6.3745;-0.000107958;5.00E+01
6.375;-0.000108042;5.00E+01
6.3755;-0.000108127;5.00E+01
6.376;-0.000108212;5.00E+01
6.3765;-0.000108297;5.00E+01
6.377;-0.000108383;5.00E+01
6.3775;-0.000108469;5.00E+01
6.378;-0.000108555;5.00E+01
6.3785;-0.000108642;5.00E+01
6.379;-0.000108729;5.00E+01
6.3795;-0.000108817;5.00E+01
6.38;-0.000108905;5.00E+01
6.3805;-0.000108993;5.00E+01
6.381;-0.000109081;5.00E+01
6.3815;-0.00010917;5.00E+01
6.382;-0.000109259;5.00E+01
6.3825;-0.000109348;5.00E+01
6.383;-0.000109438;5.00E+01
6.3835;-0.000109528;5.00E+01
6.384;-0.000109619;5.00E+01
6.3845;-0.000109709;5.00E+01
6.385;-0.0001098;5.00E+01
6.3855;-0.000109892;5.00E+01
6.386;-0.000109983;5.00E+01
6.3865;-0.000110075;5.00E+01
6.387;-0.000110167;5.00E+01
6.3875;-0.00011026;5.00E+01
6.388;-0.000110353;5.00E+01
6.3885;-0.000110446;5.00E+01
6.389;-0.000110539;5.00E+01
6.3895;-0.000110633;5.00E+01
6.39;-0.000110727;5.00E+01
6.3905;-0.000110821;5.00E+01
6.391;-0.000110916;5.00E+01
6.3915;-0.00011101;5.00E+01
6.392;-0.000111105;5.00E+01
6.3925;-0.0001112;5.00E+01
6.393;-0.000111296;5.00E+01
6.3935;-0.000111392;5.00E+01
6.394;-0.000111488;5.00E+01
6.3945;-0.000111584;5.00E+01
6.395;-0.00011168;5.00E+01
6.3955;-0.000111777;5.00E+01
6.396;-0.000111873;5.00E+01
6.3965;-0.00011197;5.00E+01
6.397;-0.000112068;5.00E+01
6.3975;-0.000112165;5.00E+01
6.398;-0.000112262;5.00E+01
6.3985;-0.00011236;5.00E+01
6.399;-0.000112458;5.00E+01
6.3995;-0.000112556;5.00E+01
6.4;-0.000112654;5.00E+01
6.4005;-0.000112753;5.00E+01
6.401;-0.000112851;5.00E+01
6.4015;-0.00011295;5.00E+01
6.402;-0.000113048;5.00E+01
6.4025;-0.000113147;5.00E+01
6.403;-0.000113246;5.00E+01
6.4035;-0.000113345;5.00E+01
6.404;-0.000113444;5.00E+01
6.4045;-0.000113544;5.00E+01
6.405;-0.000113643;5.00E+01
6.4055;-0.000113742;5.00E+01
6.406;-0.000113841;5.00E+01
6.4065;-0.000113941;5.00E+01
6.407;-0.00011404;5.00E+01
6.4075;-0.00011414;5.00E+01
6.408;-0.000114239;5.00E+01
6.4085;-0.000114339;5.00E+01
6.409;-0.000114438;5.00E+01
6.4095;-0.000114538;5.00E+01
6.41;-0.000114637;5.00E+01
6.4105;-0.000114737;5.00E+01
6.411;-0.000114836;5.00E+01
6.4115;-0.000114935;5.00E+01
6.412;-0.000115034;5.00E+01
6.4125;-0.000115134;5.00E+01
6.413;-0.000115233;5.00E+01
6.4135;-0.000115332;5.00E+01
6.414;-0.00011543;5.00E+01
6.4145;-0.000115529;5.00E+01
6.415;-0.000115628;5.00E+01
6.4155;-0.000115726;5.00E+01
6.416;-0.000115824;5.00E+01
6.4165;-0.000115922;5.00E+01
6.417;-0.00011602;5.00E+01
6.4175;-0.000116118;5.00E+01
6.418;-0.000116216;5.00E+01
6.4185;-0.000116313;5.00E+01
6.419;-0.00011641;5.00E+01
6.4195;-0.000116507;5.00E+01
6.42;-0.000116603;5.00E+01
6.4205;-0.000116699;5.00E+01
6.421;-0.000116795;5.00E+01
6.4215;-0.000116891;5.00E+01
6.422;-0.000116987;5.00E+01
6.4225;-0.000117082;5.00E+01
6.423;-0.000117176;5.00E+01
6.4235;-0.000117271;5.00E+01
6.424;-0.000117365;5.00E+01
6.4245;-0.000117458;5.00E+01
6.425;-0.000117552;5.00E+01
6.4255;-0.000117644;5.00E+01
6.426;-0.000117737;5.00E+01
6.4265;-0.000117829;5.00E+01
6.427;-0.00011792;5.00E+01
6.4275;-0.000118012;5.00E+01
6.428;-0.000118102;5.00E+01
6.4285;-0.000118192;5.00E+01
6.429;-0.000118282;5.00E+01
6.4295;-0.000118371;5.00E+01
6.43;-0.00011846;5.00E+01
6.4305;-0.000118548;5.00E+01
6.431;-0.000118636;5.00E+01
6.4315;-0.000118723;5.00E+01
6.432;-0.000118809;5.00E+01
6.4325;-0.000118895;5.00E+01
6.433;-0.00011898;5.00E+01
6.4335;-0.000119065;5.00E+01
6.434;-0.000119149;5.00E+01
6.4345;-0.000119232;5.00E+01
6.435;-0.000119315;5.00E+01
6.4355;-0.000119397;5.00E+01
6.436;-0.000119479;5.00E+01
6.4365;-0.000119559;5.00E+01
6.437;-0.000119639;5.00E+01
6.4375;-0.000119719;5.00E+01
6.438;-0.000119797;5.00E+01
6.4385;-0.000119875;5.00E+01
6.439;-0.000119952;5.00E+01
6.4395;-0.000120029;5.00E+01
6.44;-0.000120104;5.00E+01
6.4405;-0.000120179;5.00E+01
6.441;-0.000120253;5.00E+01
6.4415;-0.000120326;5.00E+01
6.442;-0.000120399;5.00E+01
6.4425;-0.00012047;5.00E+01
6.443;-0.000120541;5.00E+01
6.4435;-0.000120611;5.00E+01
6.444;-0.00012068;5.00E+01
6.4445;-0.000120748;5.00E+01
6.445;-0.000120816;5.00E+01
6.4455;-0.000120882;5.00E+01
6.446;-0.000120948;5.00E+01
6.4465;-0.000121012;5.00E+01
6.447;-0.000121076;5.00E+01
6.4475;-0.000121139;5.00E+01
6.448;-0.000121201;5.00E+01
6.4485;-0.000121262;5.00E+01
6.449;-0.000121322;5.00E+01
6.4495;-0.000121381;5.00E+01
6.45;-0.000121439;5.00E+01
6.4505;-0.000121496;5.00E+01
6.451;-0.000121552;5.00E+01
6.4515;-0.000121607;5.00E+01
6.452;-0.000121661;5.00E+01
6.4525;-0.000121714;5.00E+01
6.453;-0.000121767;5.00E+01
6.4535;-0.000121818;5.00E+01
6.454;-0.000121868;5.00E+01
6.4545;-0.000121917;5.00E+01
6.455;-0.000121965;5.00E+01
6.4555;-0.000122012;5.00E+01
6.456;-0.000122058;5.00E+01
6.4565;-0.000122103;5.00E+01
6.457;-0.000122147;5.00E+01
6.4575;-0.00012219;5.00E+01
6.458;-0.000122232;5.00E+01
6.4585;-0.000122273;5.00E+01
6.459;-0.000122313;5.00E+01
6.4595;-0.000122352;5.00E+01
6.46;-0.000122389;5.00E+01
6.4605;-0.000122426;5.00E+01
6.461;-0.000122462;5.00E+01
6.4615;-0.000122496;5.00E+01
6.462;-0.00012253;5.00E+01
6.4625;-0.000122562;5.00E+01
6.463;-0.000122593;5.00E+01
6.4635;-0.000122624;5.00E+01
6.464;-0.000122653;5.00E+01
6.4645;-0.000122681;5.00E+01
6.465;-0.000122708;5.00E+01
6.4655;-0.000122734;5.00E+01
6.466;-0.000122759;5.00E+01
6.4665;-0.000122783;5.00E+01
6.467;-0.000122806;5.00E+01
6.4675;-0.000122828;5.00E+01
6.468;-0.000122849;5.00E+01
6.4685;-0.000122868;5.00E+01
6.469;-0.000122887;5.00E+01
6.4695;-0.000122905;5.00E+01
6.47;-0.000122921;5.00E+01
6.4705;-0.000122937;5.00E+01
6.471;-0.000122951;5.00E+01
6.4715;-0.000122965;5.00E+01
6.472;-0.000122978;5.00E+01
6.4725;-0.000122989;5.00E+01
6.473;-0.000123;5.00E+01
6.4735;-0.000123009;5.00E+01
6.474;-0.000123018;5.00E+01
6.4745;-0.000123025;5.00E+01
6.475;-0.000123032;5.00E+01
6.4755;-0.000123037;5.00E+01
6.476;-0.000123042;5.00E+01
6.4765;-0.000123045;5.00E+01
6.477;-0.000123048;5.00E+01
6.4775;-0.00012305;5.00E+01
6.478;-0.000123051;5.00E+01
6.4785;-0.00012305;5.00E+01
6.479;-0.000123049;5.00E+01
6.4795;-0.000123047;5.00E+01
6.48;-0.000123044;5.00E+01
6.4805;-0.00012304;5.00E+01
6.481;-0.000123036;5.00E+01
6.4815;-0.00012303;5.00E+01
6.482;-0.000123024;5.00E+01
6.4825;-0.000123016;5.00E+01
6.483;-0.000123008;5.00E+01
6.4835;-0.000122999;5.00E+01
6.484;-0.000122989;5.00E+01
6.4845;-0.000122978;5.00E+01
6.485;-0.000122966;5.00E+01
6.4855;-0.000122954;5.00E+01
6.486;-0.000122941;5.00E+01
6.4865;-0.000122927;5.00E+01
6.487;-0.000122912;5.00E+01
6.4875;-0.000122896;5.00E+01
6.488;-0.00012288;5.00E+01
6.4885;-0.000122863;5.00E+01
6.489;-0.000122845;5.00E+01
6.4895;-0.000122826;5.00E+01
6.49;-0.000122807;5.00E+01
6.4905;-0.000122787;5.00E+01
6.491;-0.000122766;5.00E+01
6.4915;-0.000122745;5.00E+01
6.492;-0.000122722;5.00E+01
6.4925;-0.0001227;5.00E+01
6.493;-0.000122676;5.00E+01
6.4935;-0.000122652;5.00E+01
6.494;-0.000122627;5.00E+01
6.4945;-0.000122602;5.00E+01
6.495;-0.000122576;5.00E+01
6.4955;-0.000122549;5.00E+01
6.496;-0.000122522;5.00E+01
6.4965;-0.000122494;5.00E+01
6.497;-0.000122465;5.00E+01
6.4975;-0.000122436;5.00E+01
6.498;-0.000122407;5.00E+01
6.4985;-0.000122377;5.00E+01
6.499;-0.000122346;5.00E+01
6.4995;-0.000122315;5.00E+01
6.5;-0.000122283;5.00E+01
6.5005;-0.000122251;5.00E+01
6.501;-0.000122218;5.00E+01
6.5015;-0.000122185;5.00E+01
6.502;-0.000122151;5.00E+01
6.5025;-0.000122117;5.00E+01
6.503;-0.000122083;5.00E+01
6.5035;-0.000122048;5.00E+01
6.504;-0.000122012;5.00E+01
6.5045;-0.000121976;5.00E+01
6.505;-0.00012194;5.00E+01
6.5055;-0.000121903;5.00E+01
6.506;-0.000121866;5.00E+01
6.5065;-0.000121829;5.00E+01
6.507;-0.000121791;5.00E+01
6.5075;-0.000121753;5.00E+01
6.508;-0.000121714;5.00E+01
6.5085;-0.000121675;5.00E+01
6.509;-0.000121636;5.00E+01
6.5095;-0.000121596;5.00E+01
6.51;-0.000121556;5.00E+01
6.5105;-0.000121516;5.00E+01
6.511;-0.000121476;5.00E+01
6.5115;-0.000121435;5.00E+01
6.512;-0.000121394;5.00E+01
6.5125;-0.000121353;5.00E+01
6.513;-0.000121311;5.00E+01
6.5135;-0.000121269;5.00E+01
6.514;-0.000121227;5.00E+01
6.5145;-0.000121185;5.00E+01
6.515;-0.000121142;5.00E+01
6.5155;-0.000121099;5.00E+01
6.516;-0.000121056;5.00E+01
6.5165;-0.000121013;5.00E+01
6.517;-0.00012097;5.00E+01
6.5175;-0.000120926;5.00E+01
6.518;-0.000120882;5.00E+01
6.5185;-0.000120839;5.00E+01
6.519;-0.000120794;5.00E+01
6.5195;-0.00012075;5.00E+01
6.52;-0.000120706;5.00E+01
6.5205;-0.000120661;5.00E+01
6.521;-0.000120617;5.00E+01
6.5215;-0.000120572;5.00E+01
6.522;-0.000120527;5.00E+01
6.5225;-0.000120482;5.00E+01
6.523;-0.000120437;5.00E+01
6.5235;-0.000120392;5.00E+01
6.524;-0.000120346;5.00E+01
6.5245;-0.000120301;5.00E+01
6.525;-0.000120256;5.00E+01
6.5255;-0.00012021;5.00E+01
6.526;-0.000120165;5.00E+01
6.5265;-0.000120119;5.00E+01
6.527;-0.000120073;5.00E+01
6.5275;-0.000120028;5.00E+01
6.528;-0.000119982;5.00E+01
6.5285;-0.000119936;5.00E+01
6.529;-0.00011989;5.00E+01
6.5295;-0.000119844;5.00E+01
6.53;-0.000119799;5.00E+01
6.5305;-0.000119753;5.00E+01
6.531;-0.000119707;5.00E+01
6.5315;-0.000119661;5.00E+01
6.532;-0.000119615;5.00E+01
6.5325;-0.000119569;5.00E+01
6.533;-0.000119523;5.00E+01
6.5335;-0.000119478;5.00E+01
6.534;-0.000119432;5.00E+01
6.5345;-0.000119386;5.00E+01
6.535;-0.00011934;5.00E+01
6.5355;-0.000119295;5.00E+01
6.536;-0.000119249;5.00E+01
6.5365;-0.000119204;5.00E+01
6.537;-0.000119158;5.00E+01
6.5375;-0.000119113;5.00E+01
6.538;-0.000119067;5.00E+01
6.5385;-0.000119022;5.00E+01
6.539;-0.000118977;5.00E+01
6.5395;-0.000118931;5.00E+01
6.54;-0.000118886;5.00E+01
6.5405;-0.000118841;5.00E+01
6.541;-0.000118796;5.00E+01
6.5415;-0.000118751;5.00E+01
6.542;-0.000118707;5.00E+01
6.5425;-0.000118662;5.00E+01
6.543;-0.000118617;5.00E+01
6.5435;-0.000118573;5.00E+01
6.544;-0.000118529;5.00E+01
6.5445;-0.000118484;5.00E+01
6.545;-0.00011844;5.00E+01
6.5455;-0.000118396;5.00E+01
6.546;-0.000118352;5.00E+01
6.5465;-0.000118309;5.00E+01
6.547;-0.000118265;5.00E+01
6.5475;-0.000118221;5.00E+01
6.548;-0.000118178;5.00E+01
6.5485;-0.000118135;5.00E+01
6.549;-0.000118091;5.00E+01
6.5495;-0.000118048;5.00E+01
6.55;-0.000118006;5.00E+01
6.5505;-0.000117963;5.00E+01
6.551;-0.00011792;5.00E+01
6.5515;-0.000117878;5.00E+01
6.552;-0.000117836;5.00E+01
6.5525;-0.000117793;5.00E+01
6.553;-0.000117751;5.00E+01
6.5535;-0.000117709;5.00E+01
6.554;-0.000117668;5.00E+01
6.5545;-0.000117626;5.00E+01
6.555;-0.000117585;5.00E+01
6.5555;-0.000117544;5.00E+01
6.556;-0.000117503;5.00E+01
6.5565;-0.000117462;5.00E+01
6.557;-0.000117421;5.00E+01
6.5575;-0.00011738;5.00E+01
6.558;-0.00011734;5.00E+01
6.5585;-0.0001173;5.00E+01
6.559;-0.00011726;5.00E+01
6.5595;-0.00011722;5.00E+01
6.56;-0.00011718;5.00E+01
6.5605;-0.00011714;5.00E+01
6.561;-0.000117101;5.00E+01
6.5615;-0.000117062;5.00E+01
6.562;-0.000117023;5.00E+01
6.5625;-0.000116984;5.00E+01
6.563;-0.000116945;5.00E+01
6.5635;-0.000116907;5.00E+01
6.564;-0.000116869;5.00E+01
6.5645;-0.00011683;5.00E+01
6.565;-0.000116793;5.00E+01
6.5655;-0.000116755;5.00E+01
6.566;-0.000116717;5.00E+01
6.5665;-0.00011668;5.00E+01
6.567;-0.000116643;5.00E+01
6.5675;-0.000116606;5.00E+01
6.568;-0.000116569;5.00E+01
6.5685;-0.000116532;5.00E+01
6.569;-0.000116496;5.00E+01
6.5695;-0.000116459;5.00E+01
6.57;-0.000116423;5.00E+01
6.5705;-0.000116387;5.00E+01
6.571;-0.000116352;5.00E+01
6.5715;-0.000116316;5.00E+01
6.572;-0.000116281;5.00E+01
6.5725;-0.000116246;5.00E+01
6.573;-0.000116211;5.00E+01
6.5735;-0.000116176;5.00E+01
6.574;-0.000116141;5.00E+01
6.5745;-0.000116107;5.00E+01
6.575;-0.000116073;5.00E+01
6.5755;-0.000116039;5.00E+01
6.576;-0.000116005;5.00E+01
6.5765;-0.000115972;5.00E+01
6.577;-0.000115938;5.00E+01
6.5775;-0.000115905;5.00E+01
6.578;-0.000115872;5.00E+01
6.5785;-0.000115839;5.00E+01
6.579;-0.000115806;5.00E+01
6.5795;-0.000115774;5.00E+01
6.58;-0.000115742;5.00E+01
6.5805;-0.00011571;5.00E+01
6.581;-0.000115678;5.00E+01
6.5815;-0.000115646;5.00E+01
6.582;-0.000115615;5.00E+01
6.5825;-0.000115583;5.00E+01
6.583;-0.000115552;5.00E+01
6.5835;-0.000115521;5.00E+01
6.584;-0.000115491;5.00E+01
6.5845;-0.00011546;5.00E+01
6.585;-0.00011543;5.00E+01
6.5855;-0.000115399;5.00E+01
6.586;-0.00011537;5.00E+01
6.5865;-0.00011534;5.00E+01
6.587;-0.00011531;5.00E+01
6.5875;-0.000115281;5.00E+01
6.588;-0.000115252;5.00E+01
6.5885;-0.000115223;5.00E+01
6.589;-0.000115194;5.00E+01
6.5895;-0.000115165;5.00E+01
6.59;-0.000115137;5.00E+01
6.5905;-0.000115108;5.00E+01
6.591;-0.00011508;5.00E+01
6.5915;-0.000115052;5.00E+01
6.592;-0.000115025;5.00E+01
6.5925;-0.000114997;5.00E+01
6.593;-0.00011497;5.00E+01
6.5935;-0.000114943;5.00E+01
6.594;-0.000114916;5.00E+01
6.5945;-0.000114889;5.00E+01
6.595;-0.000114862;5.00E+01
6.5955;-0.000114836;5.00E+01
6.596;-0.00011481;5.00E+01
6.5965;-0.000114784;5.00E+01
6.597;-0.000114758;5.00E+01
6.5975;-0.000114732;5.00E+01
6.598;-0.000114707;5.00E+01
6.5985;-0.000114681;5.00E+01
6.599;-0.000114656;5.00E+01
6.5995;-0.000114631;5.00E+01
6.6;-0.000114606;5.00E+01
6.6005;-0.000114582;5.00E+01
6.601;-0.000114557;5.00E+01
6.6015;-0.000114533;5.00E+01
6.602;-0.000114509;5.00E+01
6.6025;-0.000114485;5.00E+01
6.603;-0.000114461;5.00E+01
6.6035;-0.000114438;5.00E+01
6.604;-0.000114414;5.00E+01
6.6045;-0.000114391;5.00E+01
6.605;-0.000114368;5.00E+01
6.6055;-0.000114345;5.00E+01
6.606;-0.000114322;5.00E+01
6.6065;-0.0001143;5.00E+01
6.607;-0.000114278;5.00E+01
6.6075;-0.000114255;5.00E+01
6.608;-0.000114233;5.00E+01
6.6085;-0.000114211;5.00E+01
6.609;-0.00011419;5.00E+01
6.6095;-0.000114168;5.00E+01
6.61;-0.000114147;5.00E+01
6.6105;-0.000114126;5.00E+01
6.611;-0.000114105;5.00E+01
6.6115;-0.000114084;5.00E+01
6.612;-0.000114063;5.00E+01
6.6125;-0.000114043;5.00E+01
6.613;-0.000114022;5.00E+01
6.6135;-0.000114002;5.00E+01
6.614;-0.000113982;5.00E+01
6.6145;-0.000113962;5.00E+01
6.615;-0.000113942;5.00E+01
6.6155;-0.000113923;5.00E+01
6.616;-0.000113903;5.00E+01
6.6165;-0.000113884;5.00E+01
6.617;-0.000113865;5.00E+01
6.6175;-0.000113846;5.00E+01
6.618;-0.000113827;5.00E+01
6.6185;-0.000113809;5.00E+01
6.619;-0.00011379;5.00E+01
6.6195;-0.000113772;5.00E+01
6.62;-0.000113754;5.00E+01
6.6205;-0.000113736;5.00E+01
6.621;-0.000113718;5.00E+01
6.6215;-0.0001137;5.00E+01
6.622;-0.000113683;5.00E+01
6.6225;-0.000113665;5.00E+01
6.623;-0.000113648;5.00E+01
6.6235;-0.000113631;5.00E+01
6.624;-0.000113614;5.00E+01
6.6245;-0.000113597;5.00E+01
6.625;-0.000113581;5.00E+01
6.6255;-0.000113564;5.00E+01
6.626;-0.000113548;5.00E+01
6.6265;-0.000113532;5.00E+01
6.627;-0.000113515;5.00E+01
6.6275;-0.0001135;5.00E+01
6.628;-0.000113484;5.00E+01
6.6285;-0.000113468;5.00E+01
6.629;-0.000113453;5.00E+01
6.6295;-0.000113437;5.00E+01
6.63;-0.000113422;5.00E+01
6.6305;-0.000113407;5.00E+01
6.631;-0.000113392;5.00E+01
6.6315;-0.000113377;5.00E+01
6.632;-0.000113362;5.00E+01
6.6325;-0.000113348;5.00E+01
6.633;-0.000113334;5.00E+01
6.6335;-0.000113319;5.00E+01
6.634;-0.000113305;5.00E+01
6.6345;-0.000113291;5.00E+01
6.635;-0.000113277;5.00E+01
6.6355;-0.000113264;5.00E+01
6.636;-0.00011325;5.00E+01
6.6365;-0.000113237;5.00E+01
6.637;-0.000113223;5.00E+01
6.6375;-0.00011321;5.00E+01
6.638;-0.000113197;5.00E+01
6.6385;-0.000113184;5.00E+01
6.639;-0.000113171;5.00E+01
6.6395;-0.000113159;5.00E+01
6.64;-0.000113146;5.00E+01
6.6405;-0.000113134;5.00E+01
6.641;-0.000113121;5.00E+01
6.6415;-0.000113109;5.00E+01
6.642;-0.000113097;5.00E+01
6.6425;-0.000113085;5.00E+01
6.643;-0.000113073;5.00E+01
6.6435;-0.000113062;5.00E+01
6.644;-0.00011305;5.00E+01
6.6445;-0.000113039;5.00E+01
6.645;-0.000113027;5.00E+01
6.6455;-0.000113016;5.00E+01
6.646;-0.000113005;5.00E+01
6.6465;-0.000112994;5.00E+01
6.647;-0.000112983;5.00E+01
6.6475;-0.000112973;5.00E+01
6.648;-0.000112962;5.00E+01
6.6485;-0.000112952;5.00E+01
6.649;-0.000112941;5.00E+01
6.6495;-0.000112931;5.00E+01
6.65;-0.000112921;5.00E+01
6.6505;-0.000112911;5.00E+01
6.651;-0.000112901;5.00E+01
6.6515;-0.000112891;5.00E+01
6.652;-0.000112882;5.00E+01
6.6525;-0.000112872;5.00E+01
6.653;-0.000112863;5.00E+01
6.6535;-0.000112853;5.00E+01
6.654;-0.000112844;5.00E+01
6.6545;-0.000112835;5.00E+01
6.655;-0.000112826;5.00E+01
6.6555;-0.000112817;5.00E+01
6.656;-0.000112809;5.00E+01
6.6565;-0.0001128;5.00E+01
6.657;-0.000112791;5.00E+01
6.6575;-0.000112783;5.00E+01
6.658;-0.000112775;5.00E+01
6.6585;-0.000112766;5.00E+01
6.659;-0.000112758;5.00E+01
6.6595;-0.00011275;5.00E+01
6.66;-0.000112742;5.00E+01
6.6605;-0.000112735;5.00E+01
6.661;-0.000112727;5.00E+01
6.6615;-0.000112719;5.00E+01
